x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
5.9,0.24,0.12,123.5,1.4,0.035,0.996784831,60,0.523746467,0.72,247,0.99358,3.34,0.44,9.6,6
6.8,0.33,0.28,65.5,1.2,0.032,0.994434513,38,0.503790683,0.99,131,0.9889,3.19,0.41,13,6
6.9,0.37,0.23,83,9.5,0.057,0.997837662,54,0.509202522,1.11,166,0.99568,3.23,0.42,10,5
6.7,0.24,0.33,72.5,12.3,0.046,0.999149638,31,0.526339277,0.72,145,0.9983,3.36,0.4,9.5,5
9.8,0.36,0.46,41.5,10.5,0.038,0.997797575,4,0.460897843,1.08,83,0.9956,2.89,0.3,10.1,4
6,0.38,0.26,55.5,3.5,0.035,0.994344005,38,0.50242712,1.14,111,0.98872,3.18,0.47,13.6,7
6.6,0.23,0.3,59,14.9,0.051,0.999174659,33,0.482873584,0.69,118,0.99835,3.04,0.54,9,6
6,0.28,0.25,54,1.8,0.042,0.996443676,8,0.488550717,0.84,108,0.9929,3.08,0.55,9,5
5.6,0.42,0.34,48.5,2.4,0.022,0.994560204,34,0.507855872,1.26,97,0.98915,3.22,0.38,12.8,7
6.8,0.26,0.48,91,6.2,0.049,0.997907811,55,0.506505032,0.78,182,0.99582,3.21,0.45,9.4,6
7.6,0.27,0.29,57.5,2.5,0.059,0.996634336,37,0.489958479,0.81,115,0.99328,3.09,0.37,9.8,5
6.4,0.27,0.49,103,7.3,0.046,0.997797575,53,0.51054501,0.81,206,0.9956,3.24,0.43,9.2,6
8.1,0.31,0.36,71,8.2,0.028,0.996242942,29,0.478566496,0.93,142,0.9925,3.01,0.34,13,7
6.7,0.3,0.44,112,18.75,0.057,0.999779976,65,0.492760389,0.9,224,0.99956,3.11,0.53,9.1,5
7.8,0.27,0.33,87.5,2.4,0.053,0.995991968,36,0.505149978,0.81,175,0.992,3.2,0.55,11,6
7.6,0.29,0.58,112.5,17.5,0.041,0.999849989,51,0.499687083,0.87,225,0.9997,3.16,0.66,9.5,6
4.8,0.225,0.38,65,1.2,0.074,0.995650541,47,0.519827994,0.675,130,0.99132,3.31,0.4,10.3,6
7.4,0.18,0.27,52.5,1.3,0.048,0.996995486,26,0.546542663,0.54,105,0.994,3.52,0.66,10.6,6
7.2,0.2,0.34,75.5,2.7,0.032,0.994987437,49,0.499687083,0.6,151,0.99,3.16,0.39,12.7,7
6.4,0.18,0.48,91.5,18,0.054,1.000189982,56,0.474216264,0.54,183,1.00038,2.98,0.61,8.5,6
5.4,0.29,0.47,72.5,3,0.052,0.996493853,47,0.517195898,0.87,145,0.993,3.29,0.75,10,6
6,0.33,0.2,79.5,1.8,0.031,0.995941765,49,0.532754379,0.99,159,0.9919,3.41,0.53,11,6
8.8,0.2,0.43,92,15,0.053,1.00039992,60,0.515873844,0.6,184,1.0008,3.28,0.79,8.8,6
8,0.24,0.33,50.5,1.2,0.044,0.995163303,28,0.481442629,0.72,101,0.99035,3.03,0.43,12.5,6
8,0.3,0.28,62,5.7,0.044,0.997396611,31,0.499687083,0.9,124,0.9948,3.16,0.51,10.2,6
8.2,0.18,0.28,70,8.5,0.035,0.997597113,41,0.482873584,0.54,140,0.9952,3.04,0.37,10.1,7
7.7,0.31,0.36,43.5,4.3,0.026,0.995750973,15,0.492760389,0.93,87,0.99152,3.11,0.48,12,5
6.7,0.31,0.33,37,2,0.033,0.995308997,12,0.517195898,0.93,74,0.99064,3.29,0.65,12.5,6
6.7,0.16,0.32,78,12.5,0.035,0.998328603,18,0.459392488,0.48,156,0.99666,2.88,0.36,9,6
7.9,0.11,0.49,66.5,4.5,0.048,0.997296345,27,0.51054501,0.33,133,0.9946,3.24,0.42,10.6,6
6.2,0.23,0.36,65,17.2,0.039,0.999729964,37,0.509202522,0.69,130,0.99946,3.23,0.43,8.8,6
7.2,0.35,0.25,60,5.6,0.032,0.996664437,23,0.46686762,1.05,120,0.99334,2.93,0.66,10.3,7
9.2,0.16,0.49,53.5,2,0.044,0.99756704,18,0.491361694,0.48,107,0.99514,3.1,0.53,10.2,4
6.1,0.38,0.14,56.5,3.9,0.06,0.996714603,27,0.487138375,1.14,113,0.99344,3.07,0.34,9.2,4
7.2,0.26,0.3,79,2.1,0.033,0.995439601,50,0.522444234,0.78,158,0.9909,3.33,0.43,12.1,7
6.5,0.35,0.31,85,10.2,0.069,0.998458812,58,0.50242712,1.05,170,0.99692,3.18,0.49,9.4,5
6.7,0.23,0.42,85.5,11.2,0.047,0.998789267,52,0.549003262,0.69,171,0.99758,3.54,0.74,10.4,5
7,0.32,0.27,61,7.1,0.027,0.995816248,37,0.498310554,0.96,122,0.99165,3.15,0.6,12.6,7
6.1,0.31,0.58,57,5,0.039,0.995439601,36,0.51851394,0.93,114,0.9909,3.3,0.6,12.3,8
6.2,0.27,0.47,52.5,1.2,0.146,0.996112443,28,0.509202522,0.81,105,0.99224,3.23,0.51,10.1,5
7.5,0.27,0.36,82,7,0.036,0.996945335,45,0.481442629,0.81,164,0.9939,3.03,0.33,11,5
5.1,0.305,0.13,36.5,1.75,0.036,0.994987437,17,0.531478917,0.915,73,0.99,3.4,0.51,12.33333333,5
7.7,0.43,1,82,19.95,0.032,0.998709167,42,0.517195898,1.29,164,0.99742,3.29,0.5,12,6
7.3,0.24,0.41,89,13.6,0.05,0.99939982,41,0.527629901,0.72,178,0.9988,3.37,0.43,9.7,5
7.5,0.13,0.38,52,1.1,0.023,0.995550099,42,0.515873844,0.39,104,0.99112,3.28,0.53,11.8,6
6.9,0.4,0.42,88,6.2,0.066,0.997757486,41,0.494154594,1.2,176,0.99552,3.12,0.54,9.4,5
6.2,0.2,0.32,63,2.8,0.05,0.996794864,17,0.50242712,0.6,126,0.9936,3.18,0.55,9.4,6
5.9,0.32,0.28,47,4.7,0.039,0.994806514,34,0.507855872,0.96,94,0.98964,3.22,0.57,13.1,7
8.8,0.33,0.36,62.5,2.1,0.034,0.995821269,19,0.471291711,0.99,125,0.99166,2.96,0.98,12.7,6
6.4,0.24,0.25,78.5,20.2,0.083,0.999879993,35,0.501059262,0.72,157,0.99976,3.17,0.5,9.1,5
7.4,0.19,0.31,96.5,14.5,0.045,0.999299755,39,0.491361694,0.57,193,0.9986,3.1,0.5,9.2,6
6,0.35,0.46,32.5,0.9,0.033,0.994655719,9,0.51054501,1.05,65,0.98934,3.24,0.35,12.1,4
7.6,0.37,0.51,90.5,11.7,0.094,0.998879372,58,0.463892989,1.11,181,0.99776,2.91,0.51,9,5
7.4,0.33,0.26,57.5,2.6,0.04,0.995640497,29,0.487138375,0.99,115,0.9913,3.07,0.52,11.8,7
6.5,0.41,0.22,71,4.8,0.052,0.997296345,49,0.496929648,1.23,142,0.9946,3.14,0.62,9.2,5
6.9,0.48,0.36,67.5,3.5,0.03,0.995188424,31,0.496929648,1.44,135,0.9904,3.14,0.38,12.2,7
7.6,0.24,0.44,73,3.8,0.037,0.995540054,49,0.485721426,0.72,146,0.9911,3.06,0.37,11.6,6
6.6,0.16,0.57,70,1.1,0.13,0.996343314,58,0.494154594,0.48,140,0.9927,3.12,0.39,9.3,7
6.7,0.24,0.36,61.5,8.4,0.042,0.997361519,42,0.523746467,0.72,123,0.99473,3.34,0.52,10.9,6
6.1,0.22,0.25,67.5,12.1,0.035,0.997401624,54,0.506505032,0.66,135,0.99481,3.21,0.4,10.7,5
8.1,0.28,0.34,63,1.3,0.035,0.996152599,11,0.496929648,0.84,126,0.99232,3.14,0.5,9.8,6
7.8,0.25,0.37,40,1,0.043,0.995630454,10,0.488550717,0.75,80,0.99128,3.08,0.38,11.4,5
7,0.25,0.56,47.5,2,0.035,0.99589156,20,0.509202522,0.75,95,0.9918,3.23,0.53,11,6
7.1,0.18,0.39,78,14.5,0.051,0.999734965,48,0.525044807,0.54,156,0.99947,3.35,0.78,9.1,5
6.9,0.29,0.25,68,12.2,0.04,0.997757486,29,0.484299839,0.87,136,0.99552,3.05,0.65,10.4,6
5.7,0.21,0.32,60.5,0.9,0.038,0.995359232,38,0.51054501,0.63,121,0.99074,3.24,0.46,10.6,6
6.5,0.33,0.38,74,2.5,0.047,0.994806514,30,0.501059262,0.99,148,0.98964,3.17,0.43,12.7,6
7.8,0.25,0.28,89.5,7.2,0.04,0.99770236,46,0.496929648,0.75,179,0.99541,3.14,0.6,10.1,6
9,0.245,0.38,79.5,5.9,0.045,0.997496867,52,0.46686762,0.735,159,0.995,2.93,0.35,10.2,6
6.8,0.37,0.28,53,1.9,0.024,0.99495226,64,0.537819095,1.11,106,0.98993,3.45,0.6,12.6,8
7.6,0.33,0.35,63,6.3,0.036,0.996192752,12,0.499687083,0.99,126,0.9924,3.16,0.39,12,7
7.7,0.34,0.28,58.5,11,0.04,0.999074572,31,0.514547753,1.02,117,0.99815,3.27,0.29,9.2,6
6,0.67,0.07,54,1.2,0.06,0.996544028,9,0.492760389,2.01,108,0.9931,3.11,0.35,8.7,4
6.7,0.41,0.27,42.5,2.6,0.033,0.99541951,25,0.484299839,1.23,85,0.99086,3.05,0.34,11.7,6
7.6,0.2,0.3,106.25,14.2,0.056,0.999499875,53,0.496929648,0.6,212.5,0.999,3.14,0.46,8.9,8
8.6,0.26,0.41,55.5,2.2,0.049,0.997045636,29,0.471291711,0.78,111,0.9941,2.96,0.44,10,5
6.6,0.35,0.35,75,6,0.063,0.997682314,31,0.491361694,1.05,150,0.99537,3.1,0.47,9.4,6
6.6,0.26,0.21,63,2.9,0.026,0.995434578,48,0.507855872,0.78,126,0.99089,3.22,0.38,11.3,7
7.2,0.4,0.49,69,1.1,0.048,0.996443676,11,0.478566496,1.2,138,0.9929,3.01,0.42,9.3,5
7,0.16,0.36,49,2.6,0.029,0.99562041,28,0.492760389,0.48,98,0.99126,3.11,0.37,11.2,7
6.7,0.31,0.44,80,6.7,0.054,0.997597113,29,0.482873584,0.93,160,0.9952,3.04,0.44,9.6,5
7.1,0.29,0.34,64,7.8,0.036,0.996980441,49,0.506505032,0.87,128,0.99397,3.21,0.4,10.7,6
6.5,0.26,0.39,33,1.4,0.02,0.995434578,12,0.511883361,0.78,66,0.99089,3.25,0.75,11.3,7
6.6,0.29,0.44,89,9,0.053,0.998423758,62,0.480006943,0.87,178,0.99685,3.02,0.45,8.9,5
6.1,0.32,0.28,66,6.6,0.021,0.995931725,29,0.498310554,0.96,132,0.99188,3.15,0.36,11.45,7
7.1,0.21,0.33,48.5,1.2,0.039,0.995550099,34,0.492760389,0.63,97,0.99112,3.11,0.75,11.2,6
6.8,0.25,0.3,66.5,11.8,0.043,0.997617161,53,0.481442629,0.75,133,0.99524,3.03,0.58,10.4,6
6.5,0.18,0.31,63.5,1.7,0.044,0.996393497,30,0.542825427,0.54,127,0.9928,3.49,0.5,10.2,7
6,0.24,0.33,42.5,2.5,0.026,0.995057787,31,0.495544338,0.72,85,0.99014,3.13,0.5,11.3,7
6.1,0.22,0.49,43.5,1.5,0.051,0.996393497,18,0.51851394,0.66,87,0.9928,3.3,0.46,9.6,5
7,0.2,0.4,46.5,1.1,0.058,0.996604234,30,0.481442629,0.6,93,0.99322,3.03,0.38,9.2,6
7.4,0.33,0.26,105,15.6,0.049,0.999534892,67,0.485721426,0.99,210,0.99907,3.06,0.68,9.5,5
8.3,0.4,0.41,61,8.2,0.05,0.998949448,15,0.530199698,1.2,122,0.9979,3.39,0.49,9.3,5
5.1,0.33,0.27,64.5,6.7,0.022,0.996097385,44,0.526339277,0.99,129,0.99221,3.36,0.39,11,7
8,0.23,0.41,75,1.1,0.048,0.995831311,35,0.489958479,0.69,150,0.99168,3.09,0.47,11.2,5
7.4,0.27,0.48,66,1.1,0.047,0.995690715,17,0.503790683,0.81,132,0.9914,3.19,0.49,11.6,6
5.8,0.42,0.3,64.5,2.2,0.035,0.994484791,26,0.521138084,1.26,129,0.989,3.32,0.47,12.9,6
7,0.39,0.31,81,5.3,0.169,0.998248466,32,0.505149978,1.17,162,0.9965,3.2,0.48,9.4,5
6.3,0.33,0.2,72,5.8,0.04,0.997120855,24,0.498310554,0.99,144,0.99425,3.15,0.63,9.9,5
6.2,0.25,0.48,120,10,0.044,0.99827351,78,0.511883361,0.75,240,0.99655,3.25,0.47,9.5,6
5.1,0.33,0.22,44.5,1.6,0.027,0.994635612,18,0.545307116,0.99,89,0.9893,3.51,0.38,12.5,7
7.5,0.3,0.32,80.5,1.4,0.032,0.995761016,31,0.469822016,0.9,161,0.99154,2.95,0.42,10.5,5
6.7,0.16,0.28,76.5,2.5,0.046,0.996042168,40,0.5289167,0.48,153,0.9921,3.38,0.51,11.4,7
7.6,0.17,0.27,49,4.6,0.05,0.997105812,23,0.488550717,0.51,98,0.99422,3.08,0.47,9.5,6
6.8,0.37,0.47,68,11.2,0.071,0.998398718,44,0.474216264,1.11,136,0.9968,2.98,0.88,9.2,5
7.6,0.33,0.41,98.5,13.7,0.045,0.999449849,44,0.50242712,0.99,197,0.9989,3.18,0.64,9.1,5
7.1,0.42,0.2,54.5,2.8,0.038,0.994826618,28,0.509202522,1.26,109,0.98968,3.23,0.47,13.4,6
7,0.19,0.33,63.5,6.3,0.032,0.995901602,42,0.519827994,0.57,127,0.99182,3.31,0.38,12.2,6
7,0.16,0.26,110,7.3,0.047,0.998108211,30,0.5289167,0.48,220,0.99622,3.38,0.58,10.1,6
6.7,0.31,0.09,70.5,1.4,0.039,0.996022088,53,0.494154594,0.93,141,0.99206,3.12,0.44,10.1,5
7.5,0.34,0.35,63,6,0.034,0.996192752,12,0.499687083,1.02,126,0.9924,3.16,0.39,12,7
7.6,0.15,0.35,49,4.3,0.051,0.997105812,23,0.491361694,0.45,98,0.99422,3.1,0.44,9.5,6
7.7,0.3,0.42,106.5,14.3,0.045,0.999549899,45,0.50242712,0.9,213,0.9991,3.18,0.63,9.2,5
5.4,0.15,0.32,25.5,2.5,0.037,0.994374175,10,0.482873584,0.45,51,0.98878,3.04,0.58,12.6,6
8.1,0.26,0.3,76,7.8,0.049,0.997697349,39,0.475671188,0.78,152,0.9954,2.99,0.58,10,6
6.5,0.38,0.34,100,3.4,0.036,0.996845023,34,0.496929648,1.14,200,0.9937,3.14,0.76,10,5
6.7,0.45,0.3,82.5,5.3,0.036,0.995600321,27,0.494154594,1.35,165,0.99122,3.12,0.46,12.2,6
6.8,0.19,0.71,57,17.5,0.042,0.998919416,21,0.45484486,0.57,114,0.99784,2.85,0.5,9.5,6
6.5,0.36,0.16,53.5,1.3,0.054,0.996985456,11,0.503790683,1.08,107,0.99398,3.19,0.39,8.5,5
6.7,0.31,0.42,74,6.4,0.057,0.997747463,25,0.499687083,0.93,148,0.9955,3.16,0.45,9.6,5
6.2,0.255,0.27,43,1.3,0.037,0.994152906,30,0.484299839,0.765,86,0.98834,3.05,0.59,12.9,7
6.1,0.32,0.24,62,1.5,0.036,0.994886928,38,0.517195898,0.96,124,0.9898,3.29,0.42,12.4,7
7.8,0.26,0.49,43.5,3.2,0.027,0.995941765,28,0.481442629,0.78,87,0.9919,3.03,0.32,11.3,7
6.2,0.18,0.38,58.5,1.5,0.028,0.996493853,36,0.540329475,0.54,117,0.993,3.47,0.54,9.7,6
8.6,0.34,0.36,59.5,1.4,0.045,0.99777753,11,0.501059262,1.02,119,0.99556,3.17,0.47,9.4,4
5.6,0.18,0.58,64.5,1.25,0.034,0.994907031,29,0.545307116,0.54,129,0.98984,3.51,0.6,12,7
7.1,0.13,0.4,67,1.2,0.047,0.9965942,54,0.51851394,0.39,134,0.9932,3.3,0.97,9.8,7
6.8,0.27,0.37,96,8.2,0.055,0.997927853,52,0.492760389,0.81,192,0.99586,3.11,0.52,9.5,6
5.8,0.29,0.38,68,10.7,0.038,0.99682496,49,0.492760389,0.87,136,0.99366,3.11,0.59,11.2,6
8.5,0.19,0.48,29,1.1,0.026,0.995911643,23,0.462397998,0.57,58,0.99184,2.9,0.5,10.5,6
6.8,0.23,0.33,50.5,1.9,0.047,0.995690715,20,0.491361694,0.69,101,0.9914,3.1,0.46,11.1,6
7.6,0.14,0.74,51.5,1.6,0.04,0.995791143,27,0.487138375,0.42,103,0.9916,3.07,0.4,10.8,7
7.5,0.21,0.34,55.5,1.2,0.06,0.996544028,26,0.545307116,0.63,111,0.9931,3.51,0.47,10.7,6
6.9,0.38,0.25,95.5,9.8,0.04,0.998548947,28,0.515873844,1.14,191,0.9971,3.28,0.61,9.2,5
5.9,0.44,0.36,36.5,2.5,0.03,0.995996988,12,0.507855872,1.32,73,0.99201,3.22,0.48,10.8,6
6.7,0.26,0.39,100,6.4,0.171,0.997807597,64,0.503790683,0.78,200,0.99562,3.19,0.38,9.4,6
6.5,0.3,0.39,109.5,7.8,0.038,0.997947894,61,0.503790683,0.9,219,0.9959,3.19,0.5,9.4,5
6.1,0.16,0.24,38.5,1.4,0.046,0.996589183,17,0.563481085,0.48,77,0.99319,3.66,0.57,10.3,6
7.2,0.39,0.62,89,11,0.047,0.998799279,66,0.499687083,1.17,178,0.9976,3.16,0.5,8.7,5
6.8,0.19,0.34,54,1.9,0.04,0.994987437,41,0.511883361,0.57,108,0.99,3.25,0.45,12.9,6
5.9,0.18,0.28,44,1,0.037,0.995459693,24,0.517195898,0.54,88,0.99094,3.29,0.55,10.65,7
6.8,0.28,0.39,57.5,1.4,0.036,0.99589156,15,0.514547753,0.84,115,0.9918,3.27,0.72,11.7,5
6.6,0.13,0.3,65.5,4.9,0.058,0.997296345,47,0.545307116,0.39,131,0.9946,3.51,0.45,10.3,6
7.3,0.2,0.44,49,1.4,0.045,0.996192752,21,0.498310554,0.6,98,0.9924,3.15,0.46,10,7
7.4,0.22,0.26,48.5,1.2,0.035,0.996217848,18,0.494154594,0.66,97,0.99245,3.12,0.41,9.7,6
6.7,0.27,0.31,89.5,15.7,0.036,0.998949448,44,0.5132176,0.81,179,0.9979,3.26,0.56,9.6,5
7.2,0.34,0.23,77.5,8.9,0.105,0.998458812,22,0.478566496,1.02,155,0.99692,3.01,0.58,9.5,5
8,0.34,0.25,51.5,6.4,0.035,0.995730887,38,0.463892989,1.02,103,0.99148,2.91,0.23,12.2,6
8.7,0.15,0.3,65,1.6,0.046,0.997095783,29,0.507855872,0.45,130,0.9942,3.22,0.38,,6
6.5,0.33,0.28,51.5,6.1,0.018,0.995600321,41,0.51054501,0.99,103,0.99122,3.24,0.32,12.2,6
6.8,0.52,0.32,110.5,13.2,0.044,0.998599019,54,0.514547753,1.56,221,0.9972,3.27,0.5,9.6,6
7.4,0.33,0.44,113.5,7.6,0.05,0.99839371,40,0.494154594,0.99,227,0.99679,3.12,0.52,9,5
8.3,0.17,0.31,76.5,1.5,0.049,0.997095783,48,0.494154594,0.51,153,0.9942,3.12,0.58,9.4,6
4.9,0.235,0.27,59,11.75,0.03,0.997697349,34,0.487138375,0.705,118,0.9954,3.07,0.5,9.4,6
6.9,0.26,0.27,40,4.2,0.031,0.995434578,20,0.494154594,0.78,80,0.99089,3.12,0.39,11.5,6
7.8,0.28,0.31,104,2.1,0.046,0.997165984,28,0.509202522,0.84,208,0.99434,3.23,0.64,9.8,5
6.4,0.18,0.35,54,1,0.045,0.995540054,39,0.519827994,0.54,108,0.9911,3.31,0.35,10.9,6
6.7,0.26,0.29,89.5,7.7,0.038,0.997391598,40,0.509202522,0.78,179,0.99479,3.23,0.56,10.4,6
5.9,0.29,0.33,102.5,7.4,0.037,0.997471804,58,0.5132176,0.87,205,0.99495,3.26,0.41,9.6,5
6.8,0.24,0.35,86,6.4,0.048,0.997196069,44,0.517195898,0.72,172,0.9944,3.29,0.55,10.5,7
9.2,0.28,0.46,66.5,3.2,0.058,0.997997996,39,0.496929648,0.84,133,0.996,3.14,0.58,9.5,5
7,0.36,0.35,80.5,2.5,0.048,0.995720844,67,0.484299839,1.08,161,0.99146,3.05,0.56,11.1,6
6.9,0.21,0.81,61.5,1.1,0.137,0.9965942,52,0.481442629,0.63,123,0.9932,3.03,0.39,9.2,6
7,0.22,0.39,99,2.1,0.055,0.997546991,39,0.546542663,0.66,198,0.9951,3.52,0.54,10.2,6
7.3,0.25,0.26,103.5,7.2,0.048,0.997932863,52,0.494154594,0.75,207,0.99587,3.12,0.37,9.2,5
6.9,0.21,0.33,68,1.8,0.034,0.994937184,48,0.511883361,0.63,136,0.9899,3.25,0.41,12.6,7
7.2,0.2,0.61,51.5,16.2,0.043,0.999349789,14,0.485721426,0.6,103,0.9987,3.06,0.36,9.2,6
7.2,0.22,0.49,70,1,0.045,0.994987437,34,0.484299839,0.66,140,0.99,3.05,0.34,12.7,6
8.3,0.28,0.27,126.5,17.5,0.045,1.000069998,48,0.480006943,0.84,253,1.00014,3.02,0.56,9.1,6
7.6,0.21,0.6,82.5,2.1,0.046,0.996794864,47,0.484299839,0.63,165,0.9936,3.05,0.54,10.1,7
6.4,0.17,0.34,68,1.5,0.093,0.99689518,43,0.511883361,0.51,136,0.9938,3.25,0.49,9.6,6
7.3,0.32,0.23,98.5,13.7,0.05,0.999249719,49,0.505149978,0.96,197,0.9985,3.2,0.46,8.7,5
6.4,0.15,0.4,43.5,1.5,0.042,0.994846722,23,0.492760389,0.45,87,0.98972,3.11,0.46,12.2,7
8,0.3,0.49,94,9.4,0.046,0.998198377,47,0.496929648,0.9,188,0.9964,3.14,0.48,10,5
6.4,0.37,0.37,108.25,4.85,0.041,0.997155956,39.5,0.491361694,1.11,216.5,0.99432,3.1,0.5,9.8,6
6.5,0.26,0.34,92,1.4,0.04,0.996072287,25,0.517195898,0.78,184,0.99216,3.29,0.46,10.7,5
5.9,0.22,0.29,72,4.2,0.037,0.996062247,69,0.495544338,0.66,144,0.99214,3.13,0.74,10.8,7
7.4,0.23,0.43,56.5,1.4,0.044,0.99689518,22,0.507855872,0.69,113,0.9938,3.22,0.62,10.6,6
6.6,0.32,0.27,73,10.9,0.041,0.998148286,37,0.51054501,0.96,146,0.9963,3.24,0.47,10,5
6.2,0.12,0.26,79,5.7,0.044,0.997546991,56,0.546542663,0.36,158,0.9951,3.52,0.37,10.5,6
6.7,0.15,0.38,42,1.7,0.037,0.995218569,20,0.489958479,0.45,84,0.99046,3.09,0.53,11.4,6
8.6,0.23,0.4,54.5,4.2,0.035,0.997346479,17,0.496929648,0.69,109,0.9947,3.14,0.53,9.7,5
7.4,0.19,0.49,66,9.3,0.03,0.996995486,26,0.475671188,0.57,132,0.994,2.99,0.32,11,7
6.6,0.25,0.41,75.5,7.4,0.043,0.997296345,29,0.498310554,0.75,151,0.9946,3.15,0.6,10.2,7
6.2,0.32,0.16,68,7,0.045,0.99744674,30,0.50242712,0.96,136,0.9949,3.18,0.47,,6
6,0.2,0.25,47.5,2,0.041,0.995379325,30,0.514547753,0.6,95,0.99078,3.27,0.56,11.1,6
7.6,0.19,0.38,87,10.6,0.06,0.998098192,48,0.495544338,0.57,174,0.9962,3.13,0.38,10.5,6
6.8,0.11,0.27,52,8.6,0.044,0.997266263,45,0.505149978,0.33,104,0.99454,3.2,0.37,9.9,6
6.1,1.1,0.16,54.5,4.4,0.033,0.995278855,8,0.525044807,3.3,109,0.99058,3.35,0.47,12.4,4
6.4,0.31,0.5,55.5,5.8,0.038,0.995936745,42,0.50242712,0.93,111,0.99189,3.18,0.53,11.9,7
5.8,0.335,0.14,98.5,5.8,0.046,0.996845023,49,0.51851394,1.005,197,0.9937,3.3,0.71,10.3,5
7,0.16,0.32,40,1.1,0.032,0.994846722,29,0.509202522,0.48,80,0.98972,3.23,0.36,12.1,6
6.5,0.33,0.72,75.5,1.1,0.061,0.996493853,7,0.489958479,0.99,151,0.993,3.09,0.57,9.5,4
7,0.45,0.34,33.5,19.8,0.04,0.998799279,12,0.487138375,1.35,67,0.9976,3.07,0.38,11,6
6.5,0.15,0.55,81,5.9,0.045,0.997406637,75,0.472756449,0.45,162,0.99482,2.97,0.4,9.3,5
6,0.31,0.27,60,2.3,0.042,0.994746199,19,0.521138084,0.93,120,0.98952,3.32,0.41,12.7,7
6.5,0.43,0.31,71.5,3.6,0.046,0.995097985,19,0.498310554,1.29,143,0.99022,3.15,0.34,12,8
6.2,0.22,0.28,62.5,2.2,0.04,0.995841353,24,0.503790683,0.66,125,0.9917,3.19,0.48,10.5,6
8.9,0.21,0.34,75,7.1,0.037,0.998098192,33,0.491361694,0.63,150,0.9962,3.1,0.45,9.7,6
6.4,0.24,0.5,105.5,11.6,0.047,0.998298553,60,0.50242712,0.72,211,0.9966,3.18,0.57,9.3,5
7,0.18,0.26,44.5,1.4,0.044,0.996273055,46,0.530199698,0.54,89,0.99256,3.39,0.48,10.7,7
9,0.31,0.48,36.5,6.6,0.043,0.99689518,11,0.462397998,0.93,73,0.9938,2.9,0.38,11.6,5
6.3,0.3,0.28,84,5,0.042,0.99752193,36,0.507855872,0.9,168,0.99505,3.22,0.69,9.5,6
7.7,0.24,0.29,97,15.3,0.044,0.999099595,39,0.485721426,0.72,194,0.9982,3.06,0.47,9.6,7
6.5,0.2,0.33,55,1.5,0.039,0.995027638,36,0.507855872,0.6,110,0.99008,3.22,0.65,12,6
6.8,0.28,0.35,42.5,2.3,0.042,0.995288903,16,0.503790683,0.84,85,0.9906,3.19,0.56,12.4,6
5.6,0.18,0.31,42,1.5,0.038,0.996192752,16,0.523746467,0.54,84,0.9924,3.34,0.58,10.1,6
7,0.22,0.26,61,9.2,0.027,0.996132521,37,0.485721426,0.66,122,0.99228,3.06,0.34,12.5,8
7.2,0.685,0.21,86,9.5,0.07,0.998548947,33,0.477121255,2.055,172,0.9971,3,0.55,9.1,6
6.4,0.28,0.19,90.5,5.4,0.042,0.997170998,67,0.519827994,0.84,181,0.99435,3.31,0.35,10.2,6
6.8,0.25,0.29,94.5,2,0.042,0.997597113,19,0.539076099,0.75,189,0.9952,3.46,0.54,10.2,6
6.9,0.37,0.28,68.5,13.8,0.031,0.997396611,34,0.491361694,1.11,137,0.9948,3.1,0.37,11.6,6
5.2,0.38,0.26,51.5,7.7,0.053,0.996242942,20,0.514547753,1.14,103,0.9925,3.27,0.45,12.2,6
7.3,0.26,0.31,86.5,1.6,0.04,0.99589156,39,0.503790683,0.78,173,0.9918,3.19,0.51,11.4,6
8.1,0.33,0.36,78,7.4,0.037,0.997957915,36,0.503790683,0.99,156,0.99592,3.19,0.54,10.6,6
6.2,0.19,0.29,63,4.3,0.045,0.998288535,33,0.50242712,0.57,126,0.99658,3.18,0.42,9.3,6
6.4,0.27,0.45,98,8.3,0.05,0.997747463,52,0.50242712,0.81,196,0.9955,3.18,0.48,9.5,5
6.4,0.14,0.31,69,1.2,0.034,0.995409463,53,0.5289167,0.42,138,0.99084,3.38,0.35,11.5,7
6.1,0.41,0.2,68,12.6,0.032,0.997577065,54,0.463892989,1.23,136,0.99516,2.91,0.43,10.6,6
7.2,0.43,0.24,81.5,6.7,0.058,0.997496867,40,0.505149978,1.29,163,0.995,3.2,0.41,9.9,5
6.3,0.2,0.58,48.5,1.4,0.204,0.996544028,15,0.499687083,0.6,97,0.9931,3.16,0.43,10,6
7.2,0.27,0.28,20.5,15.2,0.046,0.998323595,6,0.501059262,0.81,41,0.99665,3.17,0.39,10.9,6
8.1,0.3,0.31,61.5,1.1,0.041,0.995690715,49,0.475671188,0.9,123,0.9914,2.99,0.45,11.1,6
6.2,0.36,0.32,46,4,0.036,0.994665773,44,0.505149978,1.08,92,0.98936,3.2,0.5,13.3,7
7.6,0.26,0.58,60,7.9,0.041,0.998298553,62,0.487138375,0.78,180,0.9966,3.07,0.38,9,5
6.4,0.22,0.31,67.5,13.9,0.04,0.998358653,57,0.506505032,0.66,135,0.99672,3.21,0.38,10.7,5
6.4,0.36,0.2,86,5.7,0.118,0.997296345,61,0.51054501,1.08,172,0.9946,3.24,0.43,9.5,6
